movieId;year;genres[,];actors[,];contentRating;duration;imdbRating
628d3a63-fe5d-4638-b960-5e8a9341f397;2016;Drama,History,War;Andrew Garfield,Sam Worthington,Luke Bracey;15;PT139M;8.3
a34d66f7-2794-4d7e-8f37-ea4c16415a91;2009;Drama,Mystery,Thriller;Ricardo Darín,Soledad Villamil,Pablo Rago;15;PT129M;8.2
0a749049-9405-4886-9d4c-3692bdf58487;1957;Adventure,Drama,War;William Holden,Alec Guinness,Jack Hawkins;15;PT161M;8.2
d64f868c-34cb-4ade-82d0-aae08fdef4ce;1982;Sci-Fi,Thriller;Harrison Ford,Rutger Hauer,Sean Young;15;PT117M;8.2
efe91156-0714-482b-9465-38ca415c6f7f;1939;Comedy,Drama;James Stewart,Jean Arthur,Claude Rains;Btl;PT129M;8.2
f47eb7e8-55f9-45ac-b160-1923d6ee3f4e;2004;Animation,Adventure,Family;Chieko Baishô,Takuya Kimura,Tatsuya Gashûin;7;PT119M;8.2
c95f66fd-1acb-4bc8-9587-35b285f8db82;1957;Drama,Fantasy;Max von Sydow,Gunnar Björnstrand,Bengt Ekerot;15;PT96M;8.2
06f603d9-2e62-487a-b8e0-c7ee033bee27;1998;Comedy,Crime;Jason Flemyng,Dexter Fletcher,Nick Moran;15;PT107M;8.2
f6fe080d-3fd3-4202-8a37-788c7d83837e;1961;Drama,War;Spencer Tracy,Burt Lancaster,Richard Widmark;15;PT186M;8.3
7dd03ff1-f11e-41b4-bca6-5380e32ebb4b;1995;Biography,Crime,Drama;Robert De Niro,Sharon Stone,Joe Pesci;R;PT178M;8.2
69bd2fd6-a22b-459e-8d06-d2bf068220cd;2010;Drama,Mystery,War;Lubna Azabal,Mélissa Désormeaux-Poulin,Maxim Gaudette;15;PT131M;8.2
2da8f354-5f52-46fd-a724-16e61bd74051;2001;Biography,Drama;Russell Crowe,Ed Harris,Jennifer Connelly;11;PT135M;8.2
38dcb448-c489-4331-b974-0dc8e38d9d57;1996;Crime,Drama,Thriller;Sener Sen,Ugur Yücel,Sermin Hürmeriç;;PT128M;8.5
df0b779a-6c3b-46d7-97dc-e6490e162e90;1980;Biography,Drama;Anthony Hopkins,John Hurt,Anne Bancroft;15;PT124M;8.2
0c91162f-e4e3-4406-8b42-9b7d1cf9bbc4;1957;Drama,Romance;Victor Sjöström,Bibi Andersson,Ingrid Thulin;15;PT91M;8.2
76362c30-ba97-4ab0-8675-69cfca0f8272;1926;Action,Adventure,Comedy;Buster Keaton,Marion Mack,Glen Cavender;Btl;PT67M;8.2
924296d2-7f55-424f-b72a-3084c99baba1;2005;Action,Drama,Thriller;Hugo Weaving,Natalie Portman,Rupert Graves;15;PT132M;8.2
756f797e-82e6-48f9-87c0-7d6b3b1f839c;2011;Action,Drama,Sport;Tom Hardy,Nick Nolte,Joel Edgerton;15;PT140M;8.2
a45da0fe-e3cd-48ef-9c31-7b0a7e014636;2013;Biography,Comedy,Crime;Leonardo DiCaprio,Jonah Hill,Margot Robbie;15;PT180M;8.2
a4d5c498-a22f-4355-ac79-9888f676860e;2008;Crime,Drama,Mystery;Anupam Kher,Naseeruddin Shah,Jimmy Shergill;;PT104M;8.4
3e7fa8c5-5e7c-48b2-9186-e589a58e98d4;1927;Drama,Romance;George O'Brien,Janet Gaynor,Margaret Livingston;15;PT94M;8.3
d6aff0f5-59f0-4611-8c39-f4e99dc69a51;2008;Drama;Clint Eastwood,Bee Vang,Christopher Carley;15;PT116M;8.2
adb79233-31b4-4af9-9b86-606866416d98;1996;Drama;Ewan McGregor,Ewen Bremner,Jonny Lee Miller;15;PT94M;8.2
b7fe9782-970e-4fd9-8dee-99f39ae2624d;1928;Biography,Drama,History;Maria Falconetti,Eugene Silvain,André Berley;15;PT110M;8.3
ff23a345-c829-4a55-a4b2-8920529bc9b0;2006;Comedy,Drama,History;Aamir Khan,Soha Ali Khan,Siddharth;;PT157M;8.3
c4aee6cd-4146-4c6a-83ae-9d278daf22b1;1954;Crime,Film-Noir,Thriller;Ray Milland,Grace Kelly,Robert Cummings;;PT105M;8.2
